date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:28	4019/4019	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0274-fb3-5c8bd5c643b00%22	https://intamarque.com/wp-content/uploads/2021/08/dove-1.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/dove-1.svg	(from https://intamarque.com/brands/)
16:30:28	660609/660609	---M--	200	added ('OK')	image/png	etag:%22ec0283-a1481-5c8bd5d0c13c0%22	https://intamarque.com/wp-content/uploads/2021/08/export.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/export.png	(from https://intamarque.com/buying-from-intamarque/)
16:30:28	14132/14132	---M--	200	added ('OK')	image/jpeg	etag:%22ec0318-3734-5c8bd61477380%22	https://intamarque.com/wp-content/uploads/2021/08/Radox_2015_Master-Logo-1.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/Radox_2015_Master-Logo-1.jpg	(from https://intamarque.com/brands/)
16:30:28	89834/89834	---M--	200	added ('OK')	image/svg+xml	etag:%22ec026c-15eea-5c8bd5c273200%22	https://intamarque.com/wp-content/uploads/2021/08/Dettol.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/Dettol.svg	(from https://intamarque.com/brands/)
16:30:29	4556/4556	---M--	200	added ('OK')	image/svg+xml	etag:%22ec028e-11cc-5c8bd5d491cc0%22	https://intamarque.com/wp-content/uploads/2021/08/Group-12982.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/Group-12982.svg	(from https://intamarque.com/brands/)
16:30:29	2010/2010	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0290-7da-5c8bd5d585f00%22	https://intamarque.com/wp-content/uploads/2021/08/heinz.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/heinz.svg	(from https://intamarque.com/brands/)
16:30:29	5237/5237	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0296-1475-5c8bd5d67a140%22	https://intamarque.com/wp-content/uploads/2021/08/huggies-2.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/huggies-2.svg	(from https://intamarque.com/brands/)
16:30:30	775192/775192	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0273-bd418-5c8bd5c643b00%22	https://intamarque.com/wp-content/uploads/2021/08/domestos.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/domestos.svg	(from https://intamarque.com/brands/)
16:30:30	479077/479077	---M--	200	added ('OK')	image/png	etag:%22ec00ee-74f65-5c8bd515d5ac0%22	https://intamarque.com/wp-content/uploads/2021/07/Global-brands.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/Global-brands.png	(from https://intamarque.com/brands/)
16:30:30	627381/627381	---M--	200	added ('OK')	image/svg+xml	etag:%22ec028f-992b5-5c8bd5d491cc0%22	https://intamarque.com/wp-content/uploads/2021/08/Haribo.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/Haribo.svg	(from https://intamarque.com/brands/)
16:30:31	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Thu,%2013%20Jan%202022%2011:00:30%20GMT	https://intamarque.com/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-admin/admin-ajax.e7.delayed	(from https://intamarque.com/brands/)
16:30:31	6483/6483	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:31%20GMT	https://intamarque.com/wp-json/wp/v2/pages/251	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/pages/251.json	(from https://intamarque.com/how-to-order/)
16:30:32	2449/2449	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:32%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fhow-to-order%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed5084.json	(from https://intamarque.com/how-to-order/)
16:30:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:32%20GMT	https://intamarque.com/?p=251	C:/My%20Web%20Sites/metropharma/intamarque.com/indexd6e1.html	(from https://intamarque.com/how-to-order/)
16:30:33	2555/2555	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:33%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fhow-to-order%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed13ed	(from https://intamarque.com/how-to-order/)
16:30:33	982/982	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d49-3d6-5c933a585bbcb%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/order-device.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/order-device.svg	(from https://intamarque.com/how-to-order/)
16:30:33	59769/59769	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0d4a-e979-5c933a58d39c6%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/order-device2.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/order-device2.svg	(from https://intamarque.com/how-to-order/)
16:30:34	91460/91460	---M--	200	added ('OK')	image/jpeg	etag:%22ec013d-16544-5c8bd530899c0%22	https://intamarque.com/wp-content/uploads/2021/07/How-to-order-01.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/How-to-order-01.jpg	(from https://intamarque.com/how-to-order/)
16:30:34	960/960	---M--	200	added ('OK')	image/svg+xml	etag:%22ec007e-3c0-5c8bd4eaeb580%22	https://intamarque.com/wp-content/uploads/2021/07/1.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/1.svg	(from https://intamarque.com/how-to-order/)
16:30:34	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%22ec04f8-2b0-5c933a4f070d1%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/dotsdown.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/dotsdown.svg	(from https://intamarque.com/how-to-order/)
16:30:34	104329/104329	---M--	200	added ('OK')	image/jpeg	etag:%22ec0141-19789-5c8bd5317dc00%22	https://intamarque.com/wp-content/uploads/2021/07/How-to-order-02.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/How-to-order-02.jpg	(from https://intamarque.com/how-to-order/)
16:30:35	1291/1291	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0081-50b-5c8bd4ebdf7c0%22	https://intamarque.com/wp-content/uploads/2021/07/2.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/2.svg	(from https://intamarque.com/how-to-order/)
16:30:35	207639/207639	---M--	200	added ('OK')	image/png	etag:%22ec01a0-32b17-5c8bd56038a40%22	https://intamarque.com/wp-content/uploads/2021/07/order-banner.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/order-banner.png	(from https://intamarque.com/how-to-order/)
16:30:35	70838/70838	---M--	200	added ('OK')	image/jpeg	etag:%22ec0144-114b6-5c8bd53271e40%22	https://intamarque.com/wp-content/uploads/2021/07/How-to-order-03.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/How-to-order-03.jpg	(from https://intamarque.com/how-to-order/)
16:30:35	1288/1288	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0084-508-5c8bd4ecd3a00%22	https://intamarque.com/wp-content/uploads/2021/07/3.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/3.svg	(from https://intamarque.com/how-to-order/)
16:30:35	123164/123164	---M--	200	added ('OK')	image/jpeg	etag:%22ec014a-1e11c-5c8bd5345a2c0%22	https://intamarque.com/wp-content/uploads/2021/07/How-to-order-05.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/How-to-order-05.jpg	(from https://intamarque.com/how-to-order/)
16:30:35	1030/1030	---M--	200	added ('OK')	image/svg+xml	etag:%22ec0204-406-5c8bd59788cc0%22	https://intamarque.com/wp-content/uploads/2021/07/tick.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/tick.svg	(from https://intamarque.com/how-to-order/)
16:30:36	7658/7658	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:36%20GMT	https://intamarque.com/wp-json/wp/v2/pages/374	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/pages/374.json	(from https://intamarque.com/supplying-to-intamarque/)
16:30:36	2516/2516	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:36%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fsupplying-to-intamarque%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed4826.json	(from https://intamarque.com/supplying-to-intamarque/)
16:30:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:36%20GMT	https://intamarque.com/?p=374	C:/My%20Web%20Sites/metropharma/intamarque.com/index9222.html	(from https://intamarque.com/supplying-to-intamarque/)
16:30:37	2622/2622	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:37%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fsupplying-to-intamarque%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embedb9ea	(from https://intamarque.com/supplying-to-intamarque/)
16:30:37	4275/4275	---M--	200	added ('OK')	image/svg+xml	etag:%22ec01d8-10b3-5c8bd58752680%22	https://intamarque.com/wp-content/uploads/2021/07/supplying-tab-01.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/supplying-tab-01.svg	(from https://intamarque.com/supplying-to-intamarque/)
16:30:37	2479/2479	---M--	200	added ('OK')	image/svg+xml	etag:%22ec01d9-9af-5c8bd58752680%22	https://intamarque.com/wp-content/uploads/2021/07/supplying-tab-02.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/supplying-tab-02.svg	(from https://intamarque.com/supplying-to-intamarque/)
16:30:37	4594/4594	---M--	200	added ('OK')	image/svg+xml	etag:%22ec01da-11f2-5c8bd58752680%22	https://intamarque.com/wp-content/uploads/2021/07/supplying-tab-03.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/supplying-tab-03.svg	(from https://intamarque.com/supplying-to-intamarque/)
16:30:37	811747/811747	---M--	200	added ('OK')	image/jpeg	etag:%22ec01dd-c62e3-5c8bd588468c0%22	https://intamarque.com/wp-content/uploads/2021/07/supplying.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/supplying.jpg	(from https://intamarque.com/supplying-to-intamarque/)
16:30:38	4410/4410	---M--	200	added ('OK')	image/svg+xml	etag:%22ec01db-113a-5c8bd58752680%22	https://intamarque.com/wp-content/uploads/2021/07/supplying-tab-04.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/supplying-tab-04.svg	(from https://intamarque.com/supplying-to-intamarque/)
16:30:38	3568/3568	---M--	200	added ('OK')	image/svg+xml	etag:%22ec01dc-df0-5c8bd588468c0%22	https://intamarque.com/wp-content/uploads/2021/07/supplying-tab-05.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/supplying-tab-05.svg	(from https://intamarque.com/supplying-to-intamarque/)
16:30:38	481775/481775	---M--	200	added ('OK')	image/png	etag:%22ec0289-759ef-5c8bd5d2a9840%22	https://intamarque.com/wp-content/uploads/2021/08/field-sales.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/field-sales.png	(from https://intamarque.com/supplying-to-intamarque/)
16:30:38	282428/282428	---M--	200	added ('OK')	image/png	etag:%22ec0254-44f3c-5c8bd5b8e9b80%22	https://intamarque.com/wp-content/uploads/2021/08/brand.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/brand.png	(from https://intamarque.com/supplying-to-intamarque/)
16:30:39	559620/559620	---M--	200	added ('OK')	image/png	etag:%22ec025a-88a04-5c8bd5bbc6240%22	https://intamarque.com/wp-content/uploads/2021/08/buyers.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/buyers.png	(from https://intamarque.com/supplying-to-intamarque/)
16:30:39	447448/447448	---M--	200	added ('OK')	image/png	etag:%22ec0324-6d3d8-5c8bd61a30100%22	https://intamarque.com/wp-content/uploads/2021/08/tape.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/tape.png	(from https://intamarque.com/supplying-to-intamarque/)
16:30:39	437837/437837	---M--	200	added ('OK')	image/png	etag:%22ec0272-6ae4d-5c8bd5c54f8c0%22	https://intamarque.com/wp-content/uploads/2021/08/diverse.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/diverse.png	(from https://intamarque.com/supplying-to-intamarque/)
16:30:40	7681/7681	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:40%20GMT	https://intamarque.com/wp-json/wp/v2/pages/460	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/pages/460.json	(from https://intamarque.com/brand-distribution/)
16:30:40	2491/2491	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:40%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fbrand-distribution%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed00b0.json	(from https://intamarque.com/brand-distribution/)
16:30:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:40%20GMT	https://intamarque.com/?p=460	C:/My%20Web%20Sites/metropharma/intamarque.com/indexb3e1.html	(from https://intamarque.com/brand-distribution/)
16:30:40	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:40%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fbrand-distribution%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed01c1	(from https://intamarque.com/brand-distribution/)
16:30:41	652380/652380	---M--	200	added ('OK')	image/jpeg	etag:%22ec0251-9f45c-5c8bd5b60d4c0%22	https://intamarque.com/wp-content/uploads/2021/08/Brand-Distribuiton-Page-1-scaled.jpeg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/Brand-Distribuiton-Page-1-scaled.jpg	(from https://intamarque.com/brand-distribution/)
16:30:41	978/978	---M--	200	added ('OK')	image/svg+xml	etag:%22ec04f1-3d2-5c933a4c34a28%22	https://intamarque.com/wp-content/themes/intamarque2021/assets/img/brand-distro-device.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/themes/intamarque2021/assets/img/brand-distro-device.svg	(from https://intamarque.com/brand-distribution/)
16:30:41	322496/322496	---M--	200	added ('OK')	image/png	etag:%22ec0309-4ebc0-5c8bd60fb2840%22	https://intamarque.com/wp-content/uploads/2021/08/natalie.png	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/natalie.png	(from https://intamarque.com/brand-distribution/)
16:30:42	6405/6405	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:42%20GMT	https://intamarque.com/wp-json/wp/v2/pages/158	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/pages/158.json	(from https://intamarque.com/get-in-touch/)
16:30:42	2436/2436	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:42%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fget-in-touch%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed0510.json	(from https://intamarque.com/get-in-touch/)
16:30:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:42%20GMT	https://intamarque.com/?p=158	C:/My%20Web%20Sites/metropharma/intamarque.com/index8af0.html	(from https://intamarque.com/get-in-touch/)
16:30:42	2542/2542	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:42%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fget-in-touch%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embeda9e6	(from https://intamarque.com/get-in-touch/)
16:30:43	621857/621857	---M--	200	added ('OK')	image/jpeg	etag:%22ec00e9-97d21-5c8bd513ed640%22	https://intamarque.com/wp-content/uploads/2021/07/get-in-touch.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/get-in-touch.jpg	(from https://intamarque.com/get-in-touch/)
16:30:43	2712/2712	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00d3-a98-5c8bd50b58200%22	https://intamarque.com/wp-content/uploads/2021/07/contact-icon-01.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/contact-icon-01.svg	(from https://intamarque.com/get-in-touch/)
16:30:43	1696/1696	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00d4-6a0-5c8bd50c4c440%22	https://intamarque.com/wp-content/uploads/2021/07/contact-icon-02.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/contact-icon-02.svg	(from https://intamarque.com/get-in-touch/)
16:30:43	2732/2732	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00d5-aac-5c8bd50c4c440%22	https://intamarque.com/wp-content/uploads/2021/07/contact-icon-03.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/contact-icon-03.svg	(from https://intamarque.com/get-in-touch/)
16:30:51	2947387/2947387	---M--	200	added ('OK')	image/svg+xml	etag:%22ec00d6-2cf93b-5c8bd50e348c0%22	https://intamarque.com/wp-content/uploads/2021/07/contact-map.svg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/07/contact-map.svg	(from https://intamarque.com/get-in-touch/)
16:30:52	12062/12062	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:52%20GMT	https://intamarque.com/wp-json/wp/v2/posts/1209	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/posts/1209.json	(from https://intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/)
16:30:52	977/977	---M-Z	200	added ('OK')	application/rss+xml	etag:%220af78b3f1088cf55c68c4b0257a56f38-gzip%22	https://intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/feed/	C:/My%20Web%20Sites/metropharma/intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/feed/index.html	(from https://intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/)
16:30:53	3076/3076	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:53%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fhow-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed7ffd.json	(from https://intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/)
16:30:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:53%20GMT	https://intamarque.com/?p=1209	C:/My%20Web%20Sites/metropharma/intamarque.com/index80fa.html	(from https://intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/)
16:30:53	3221/3221	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:53%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fhow-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embeda89d	(from https://intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/)
16:30:54	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Thu,%2013%20Jan%202022%2011:00:54%20GMT	https://intamarque.com/xmlrpc.php	C:/My%20Web%20Sites/metropharma/intamarque.com/xmlrpc.php	(from https://intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/)
16:30:54	2984/2984	---M-Z	200	added ('OK')	application/javascript	etag:%22ec1d28-ba8-5bdd334ac27c0-gzip%22	https://intamarque.com/wp-includes/js/comment-reply.min.js?ver=5.8.3	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-includes/js/comment-reply.minc8d8.js	(from https://intamarque.com/how-pg-has-evolved-its-climate-strategy-to-target-a-net-zero-value-chain-by-2040/)
16:30:55	10465/10465	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:54%20GMT	https://intamarque.com/wp-json/wp/v2/posts/1206	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/posts/1206.json	(from https://intamarque.com/is-online-or-in-store-food-shopping-better-for-the-planet/)
16:30:55	903/903	---M-Z	200	added ('OK')	application/rss+xml	etag:%2243bf1fac8974d110229b49f402383f08-gzip%22	https://intamarque.com/is-online-or-in-store-food-shopping-better-for-the-planet/feed/	C:/My%20Web%20Sites/metropharma/intamarque.com/is-online-or-in-store-food-shopping-better-for-the-planet/feed/index.html	(from https://intamarque.com/is-online-or-in-store-food-shopping-better-for-the-planet/)
16:30:55	2690/2690	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:55%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fis-online-or-in-store-food-shopping-better-for-the-planet%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embedb8f9.json	(from https://intamarque.com/is-online-or-in-store-food-shopping-better-for-the-planet/)
16:30:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:55%20GMT	https://intamarque.com/?p=1206	C:/My%20Web%20Sites/metropharma/intamarque.com/index44fe.html	(from https://intamarque.com/is-online-or-in-store-food-shopping-better-for-the-planet/)
16:30:55	2830/2830	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:55%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fis-online-or-in-store-food-shopping-better-for-the-planet%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embedb414	(from https://intamarque.com/is-online-or-in-store-food-shopping-better-for-the-planet/)
16:30:56	11615/11615	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:56%20GMT	https://intamarque.com/wp-json/wp/v2/posts/1114	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/wp/v2/posts/1114.json	(from https://intamarque.com/bondi-sands/)
16:30:56	806/806	---M-Z	200	added ('OK')	application/rss+xml	etag:%22efe1995c0391ad8d64052828667554de-gzip%22	https://intamarque.com/bondi-sands/feed/	C:/My%20Web%20Sites/metropharma/intamarque.com/bondi-sands/feed/index.html	(from https://intamarque.com/bondi-sands/)
16:30:56	2902/2902	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2011:00:56%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fbondi-sands%2F	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed7d94.json	(from https://intamarque.com/bondi-sands/)
16:30:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2011:00:57%20GMT	https://intamarque.com/?p=1114	C:/My%20Web%20Sites/metropharma/intamarque.com/indexe1d7.html	(from https://intamarque.com/bondi-sands/)
16:30:57	3047/3047	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Jan%202022%2011:00:57%20GMT	https://intamarque.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fintamarque.com%2Fbondi-sands%2F&format=xml	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-json/oembed/1.0/embed78a8	(from https://intamarque.com/bondi-sands/)
16:30:58	233832/233832	---M--	200	added ('OK')	image/jpeg	etag:%22ec0212-39168-5c8bd59f29ec0%22	https://intamarque.com/wp-content/uploads/2021/08/1.jpeg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/1-2.jpg	(from https://intamarque.com/bondi-sands/)
16:30:58	5/5	---M--	200	added ('OK')	text/css	etag:%2260d1e9ca-5%22	https://p.typekit.net/p.css?s=1&k=kbq3ywl&ht=tk&f=14546.14548.39498.39499.39500.39501.39502.39503&a=86639790&app=typekit&e=css	C:/My%20Web%20Sites/metropharma/p.typekit.net/pa9c9.css	(from https://use.typekit.net/kbq3ywl.css)
16:30:59	1156194/1156194	---M--	200	added ('OK')	image/jpeg	etag:%22ec0237-11a462-5c8bd5ac83e40%22	https://intamarque.com/wp-content/uploads/2021/08/bondi-2.jpg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/bondi-2.jpg	(from https://intamarque.com/bondi-sands/)
16:30:59	264142/264142	---M--	200	added ('OK')	image/jpeg	etag:%22ec0219-407ce-5c8bd5a206580%22	https://intamarque.com/wp-content/uploads/2021/08/2.jpeg	C:/My%20Web%20Sites/metropharma/intamarque.com/wp-content/uploads/2021/08/2-2.jpg	(from https://intamarque.com/bondi-sands/)
16:30:59	18348/18348	---M--	200	added ('OK')	application/font-woff2	etag:%2268620a9633e2b83b88bae6a4be941c90d40be2ce%22	https://use.typekit.net/af/1c0a46/00000000000000007735a075/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/1c0a46/00000000000000007735a075/30/l3eab	(from https://use.typekit.net/kbq3ywl.css)
16:30:59	21752/21752	---M--	200	added ('OK')	application/font-woff	etag:%2268620a9633e2b83b88bae6a4be941c90d40be2ce%22	https://use.typekit.net/af/1c0a46/00000000000000007735a075/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/metropharma/use.typekit.net/af/1c0a46/00000000000000007735a075/30/d3eab	(from https://use.typekit.net/kbq3ywl.css)
